user_id,segment,total_sessions,avg_session_duration,min_session_duration,max_session_duration,std_session_duration,avg_events_per_session,avg_pages_per_session,avg_categories_diversity,avg_article_views,avg_article_clicks,avg_video_plays,avg_searches,total_newsletter_signups,total_ad_clicks,avg_engagement_score,has_newsletter,newsletter_signup_rate,brand_bild_ratio,brand_welt_ratio,brand_bi_ratio,brand_politico_ratio,brand_sport_bild_ratio,session_frequency,engagement_per_session,engagement_per_minute,content_diversity_score,brand_loyalty_score,click_through_rate,video_engagement_rate,recency_score,activity_score,days_active,days_since_last_session,active_today,active_last_7_days,active_last_30_days,subscription_enterprise,subscription_free,subscription_premium,subscription_pro,segment_casual,segment_engaged,segment_new_visitor,segment_power_user,segment_returning,segment_subscriber,device_app,device_desktop,device_mobile,device_smart_tv,device_tablet,country_AT,country_AU,country_CH,country_DE,country_EU,country_FR,country_UK,country_US,churned,converted,high_value_conversion
469,0,164,149.0,149,149,0.0,13.0,13.0,4.0,5.0,2.0,1.0,2.0,164,0,62.0,1,1.0,0.0,1.0,0.0,0.0,0.0,164.0,62.0,17.79904306220096,4.0,1.0,0.3333333333333333,0.006060606060606,0.0004460303300624,0.0365744870651204,0,2241,1,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,1
465,0,164,115.0,115,115,0.0,9.0,9.0,4.0,6.0,1.0,0.0,0.0,328,0,72.0,1,2.0,1.0,0.0,0.0,0.0,0.0,164.0,72.0,24.685714285714283,4.0,1.0,0.1428571428571428,0.0,0.0004482294935006,0.0367548184670551,0,2230,1,1,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1
462,0,164,168.0,168,168,0.0,13.0,13.0,4.0,10.0,1.0,0.0,1.0,0,0,44.0,0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,44.0,11.578947368421051,4.0,1.0,0.0909090909090909,0.0,0.0004442470013327,0.0364282541092847,0,2250,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0
475,1,163,47.0,47,47,0.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0,0,19.0,0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,19.0,10.654205607476635,3.0,1.0,0.25,0.0,0.0004524886877828,0.0368778280542986,0,2209,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0
479,0,163,177.0,177,177,0.0,13.0,13.0,3.0,8.0,2.0,1.0,2.0,0,0,46.0,0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,46.0,11.645569620253164,3.0,1.0,0.2222222222222222,0.0060975609756097,0.000453514739229,0.0369614512471655,0,2204,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,0,0
476,0,163,240.0,240,240,0.0,12.0,12.0,5.0,8.0,2.0,0.0,1.0,0,163,44.0,0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,44.0,8.8,5.0,1.0,0.2222222222222222,0.0,0.0004539264639128,0.0369950068088969,0,2202,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,0,0
481,0,163,135.0,135,135,0.0,12.0,12.0,5.0,7.0,1.0,1.0,2.0,0,163,44.0,0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,44.0,13.538461538461538,5.0,1.0,0.125,0.0060975609756097,0.0004557885141294,0.0371467639015496,0,2193,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
482,1,163,24.0,24,24,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,163,6.0,0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,6.0,4.285714285714286,1.0,1.0,0.0,0.0,0.0004524886877828,0.0368778280542986,0,2209,1,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0
483,1,163,124.0,124,124,0.0,9.0,9.0,5.0,3.0,2.0,0.0,2.0,0,163,31.0,0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,31.0,10.108695652173912,5.0,1.0,0.5,0.0,0.0004545454545454,0.0370454545454545,0,2199,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0
484,1,163,26.0,26,26,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0,0,9.0,0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,9.0,6.27906976744186,2.0,1.0,1.0,0.0,0.0004555808656036,0.037129840546697,0,2194,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
480,0,163,259.0,259,259,0.0,19.0,19.0,5.0,11.0,2.0,0.0,2.0,163,0,77.0,1,1.0,0.0,0.0,0.0,0.0,1.0,163.0,77.0,14.482758620689657,5.0,1.0,0.1666666666666666,0.0,0.0004512635379061,0.0367779783393501,0,2215,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,1
477,1,163,52.0,52,52,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0,0,14.0,0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,14.0,7.5,3.0,1.0,0.0,0.0,0.0004537205081669,0.0369782214156079,0,2203,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0
473,0,163,282.0,282,282,0.0,21.0,21.0,5.0,15.0,1.0,0.0,0.0,163,326,84.0,1,1.0,0.0,0.0,0.0,1.0,0.0,163.0,84.0,14.736842105263158,5.0,1.0,0.0625,0.0,0.0004533091568449,0.0369446962828649,0,2205,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1
474,0,163,167.0,167,167,0.0,12.0,12.0,5.0,9.0,1.0,0.0,2.0,0,0,43.0,0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,43.0,11.365638766519824,5.0,1.0,0.1,0.0,0.0004490345756623,0.0365963179164795,0,2226,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
478,1,163,0.0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,6.0,0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0004539264639128,0.0369950068088969,0,2202,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0
490,0,162,180.0,180,180,0.0,10.0,10.0,4.0,8.0,0.0,1.0,0.0,0,162,39.0,0,0.0,0.0,0.0,1.0,0.0,0.0,162.0,39.0,9.75,4.0,1.0,0.0,0.0061349693251533,0.0004595588235294,0.0372242647058823,0,2175,1,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
485,0,162,238.0,238,238,0.0,18.0,18.0,5.0,10.0,4.0,1.0,0.0,0,324,65.0,0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,65.0,13.087248322147651,5.0,1.0,0.3636363636363636,0.0061349693251533,0.0004547521600727,0.0368349249658935,0,2198,1,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1
494,0,162,241.92592592592592,69,243,13.6284721730756,18.90740740740741,18.90740740740741,4.987654320987654,11.932098765432098,2.993827160493827,2.9876543209876543,0.0,0,161,76.66666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,76.66666666666667,15.235525024533858,4.987654320987654,1.0,0.2315035799522673,0.0183291676134211,0.0004599816007359,0.0372585096596136,0,2173,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0,1
493,0,162,272.0,272,272,0.0,21.0,21.0,5.0,15.0,1.0,0.0,0.0,0,162,64.0,0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,64.0,11.566265060240964,5.0,1.0,0.0625,0.0,0.0004578754578754,0.037087912087912,0,2183,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1
486,1,162,70.0,70,70,0.0,6.0,6.0,3.0,4.0,0.0,1.0,0.0,0,0,25.0,0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,25.0,11.538461538461537,3.0,1.0,0.0,0.0061349693251533,0.0004589261128958,0.0371730151445617,0,2178,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0
489,0,162,157.0,157,157,0.0,11.0,11.0,5.0,9.0,2.0,0.0,0.0,0,0,45.0,0,0.0,0.0,1.0,0.0,0.0,0.0,162.0,45.0,12.442396313364055,5.0,1.0,0.2,0.0,0.0004557885141294,0.0369188696444849,0,2193,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0
492,0,162,212.0,212,212,0.0,15.0,15.0,5.0,7.0,2.0,1.0,1.0,162,324,70.0,1,1.0,1.0,0.0,0.0,0.0,0.0,162.0,70.0,15.441176470588236,5.0,1.0,0.25,0.0061349693251533,0.0004587155963302,0.0371559633027522,0,2179,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1,1
488,1,162,14.0,14,14,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0,10.0,0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,10.0,8.108108108108107,2.0,1.0,0.0,0.0,0.0004557885141294,0.0369188696444849,0,2193,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0,0
487,1,162,60.0,60,60,0.0,6.0,6.0,3.0,5.0,1.0,0.0,0.0,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,25.0,12.5,3.0,1.0,0.1666666666666666,0.0,0.0004545454545454,0.0368181818181818,0,2199,1,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
491,0,162,260.0,260,260,0.0,20.0,20.0,5.0,12.0,3.0,1.0,0.0,0,324,68.0,0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,68.0,12.75,5.0,1.0,0.2307692307692307,0.0061349693251533,0.0004574565416285,0.0370539798719121,0,2185,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0,1
501,0,161,275.0,275,275,0.0,26.0,26.0,5.0,15.0,6.0,0.0,0.0,0,161,84.0,0,0.0,1.0,0.0,0.0,0.0,0.0,161.0,84.0,15.044776119402986,5.0,1.0,0.375,0.0,0.0004644681839294,0.0373896888063167,0,2152,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,1
497,0,161,289.0,289,289,0.0,21.0,21.0,5.0,11.0,4.0,1.0,1.0,0,483,70.0,0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,70.0,12.034383954154729,5.0,1.0,0.3333333333333333,0.0061728395061728,0.0004618937644341,0.0371824480369515,0,2164,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1
498,0,161,299.0,299,299,0.0,23.0,23.0,5.0,11.0,1.0,3.0,1.0,0,483,73.0,0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,73.0,12.200557103064067,5.0,1.0,0.0833333333333333,0.0185185185185185,0.0004599816007359,0.0370285188592456,0,2173,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,1
502,1,161,30.0,30,30,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0,13.0,0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,13.0,8.666666666666666,2.0,1.0,0.0,0.0,0.0004683840749414,0.0377049180327868,0,2134,1,1,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
495,1,161,123.0,123,123,0.0,7.0,7.0,5.0,5.0,0.0,0.0,2.0,0,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,27.0,8.852459016393443,5.0,1.0,0.0,0.0,0.0004599816007359,0.0370285188592456,0,2173,1,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0
499,0,161,217.0,217,217,0.0,14.0,14.0,3.0,9.0,3.0,1.0,1.0,0,0,52.0,0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,52.0,11.263537906137184,3.0,1.0,0.3,0.0061728395061728,0.0004621072088724,0.0371996303142329,0,2163,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0
503,1,161,43.0,43,43,0.0,5.0,5.0,2.0,2.0,0.0,2.0,0.0,0,0,23.0,0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,23.0,13.398058252427184,2.0,1.0,0.0,0.0123456790123456,0.000463392029657,0.0373030583873957,0,2157,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0
500,0,161,149.0,149,149,0.0,10.0,10.0,5.0,5.0,3.0,1.0,0.0,0,0,44.0,0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,44.0,12.63157894736842,5.0,1.0,0.5,0.0061728395061728,0.0004657661853749,0.0374941779226828,0,2146,1,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
496,0,161,228.0,228,228,0.0,18.0,18.0,5.0,12.0,2.0,1.0,1.0,0,161,63.0,0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,63.0,13.125,5.0,1.0,0.1538461538461538,0.0061728395061728,0.0004644681839294,0.0373896888063167,0,2152,1,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1
514,0,160,220.0,220,220,0.0,18.0,18.0,5.0,13.0,3.0,0.0,1.0,0,0,63.0,0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,63.0,13.500000000000002,5.0,1.0,0.2142857142857142,0.0,0.0004721435316336,0.0377714825306893,0,2117,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1
506,0,160,177.0,177,177,0.0,12.0,12.0,4.0,9.0,2.0,0.0,0.0,0,0,44.0,0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,44.0,11.139240506329111,4.0,1.0,0.2,0.0,0.0004705882352941,0.0376470588235294,0,2124,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0
510,0,160,167.0,167,167,0.0,11.0,11.0,4.0,7.0,0.0,2.0,0.0,160,160,63.0,1,1.0,1.0,0.0,0.0,0.0,0.0,160.0,63.0,16.651982378854626,4.0,1.0,0.0,0.0124223602484472,0.0004728132387706,0.0378250591016548,0,2114,1,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1
517,0,160,180.0,180,180,0.0,16.0,16.0,5.0,10.0,2.0,1.0,1.0,0,160,57.0,0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,57.0,14.25,5.0,1.0,0.1818181818181818,0.0062111801242236,0.0004755111745126,0.038040893961008,0,2102,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
509,0,160,168.0,168,168,0.0,11.0,11.0,4.0,6.0,3.0,0.0,0.0,0,320,40.0,0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,40.0,10.526315789473683,4.0,1.0,0.4285714285714285,0.0,0.0004719207173194,0.0377536573855592,0,2118,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0
513,1,160,84.0,84,84,0.0,6.0,6.0,3.0,3.0,2.0,0.0,0.0,0,0,24.0,0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,24.0,10.0,3.0,1.0,0.5,0.0,0.0004710315591144,0.0376825247291568,0,2122,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,0,0
505,0,160,213.0,213,213,0.0,13.0,13.0,4.0,11.0,2.0,0.0,0.0,0,0,49.0,0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,49.0,10.76923076923077,4.0,1.0,0.1666666666666666,0.0,0.00046490004649,0.0371920037192003,0,2150,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
516,0,160,268.0,268,268,0.0,21.0,21.0,5.0,12.0,5.0,1.0,1.0,0,160,75.0,0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,75.0,13.71951219512195,5.0,1.0,0.3846153846153846,0.0062111801242236,0.0004734848484848,0.0378787878787878,0,2111,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,0,1
508,0,160,211.0,211,211,0.0,13.0,13.0,5.0,7.0,3.0,1.0,1.0,0,0,51.0,0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,51.0,11.291512915129152,5.0,1.0,0.375,0.0062111801242236,0.0004651162790697,0.0372093023255813,0,2149,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0
512,1,160,33.0,33,33,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,0,0,13.0,0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,13.0,8.387096774193548,3.0,1.0,0.0,0.0,0.0004723665564478,0.0377893245158242,0,2116,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0
504,1,160,39.0,39,39,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,160,0,31.0,1,1.0,0.0,0.0,1.0,0.0,0.0,160.0,31.0,18.78787878787879,2.0,1.0,0.0,0.0,0.0004636068613815,0.0370885489105238,0,2156,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1,1
515,1,160,116.0,116,116,0.0,7.0,7.0,5.0,4.0,0.0,1.0,1.0,160,0,50.0,1,1.0,0.0,1.0,0.0,0.0,0.0,160.0,50.0,17.045454545454543,5.0,1.0,0.0,0.0062111801242236,0.0004708097928436,0.0376647834274952,0,2123,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1,1
507,0,160,219.0,219,219,0.0,13.0,13.0,4.0,8.0,3.0,1.0,1.0,0,0,51.0,0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,51.0,10.96774193548387,4.0,1.0,0.3333333333333333,0.0062111801242236,0.0004666355576294,0.0373308446103593,0,2142,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0
511,1,160,47.0,47,47,0.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,160,160,37.0,1,1.0,0.0,0.0,0.0,0.0,1.0,160.0,37.0,20.74766355140187,4.0,1.0,0.0,0.0,0.0004728132387706,0.0378250591016548,0,2114,1,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,1
525,1,159,94.0,94,94,0.0,6.0,6.0,3.0,4.0,0.0,0.0,1.0,0,159,20.0,0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,20.0,7.792207792207793,3.0,1.0,0.0,0.0,0.0004791566842357,0.0380929563967417,0,2086,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0
521,0,159,201.0,201,201,0.0,15.0,15.0,5.0,10.0,2.0,2.0,1.0,0,0,61.0,0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,61.0,14.022988505747128,5.0,1.0,0.1818181818181818,0.0125,0.0004730368968779,0.0376064333017975,0,2113,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0,1
518,1,159,16.0,16,16,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,8.0,0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,8.0,6.315789473684211,2.0,1.0,0.0,0.0,0.0004737091425864,0.0376598768356229,0,2110,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0,0
522,0,159,148.0,148,148,0.0,14.0,14.0,5.0,10.0,3.0,0.0,0.0,159,0,73.0,1,1.0,0.0,0.0,0.0,0.0,1.0,159.0,73.0,21.057692307692307,5.0,1.0,0.2727272727272727,0.0,0.0004764173415912,0.0378751786565031,0,2098,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1,1
526,0,159,222.0,222,222,0.0,13.0,13.0,4.0,6.0,3.0,0.0,2.0,159,0,62.0,1,1.0,0.0,0.0,0.0,0.0,1.0,159.0,62.0,13.191489361702128,4.0,1.0,0.4285714285714285,0.0,0.0004796163069544,0.0381294964028776,0,2084,1,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,1
530,1,159,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0004803073967339,0.0381844380403458,0,2081,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0
529,0,159,178.0,178,178,0.0,14.0,14.0,4.0,9.0,2.0,0.0,0.0,0,0,46.0,0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,46.0,11.596638655462185,4.0,1.0,0.2,0.0,0.0004793863854266,0.0381112176414189,0,2085,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0
528,0,159,222.0,222,222,0.0,14.0,14.0,5.0,10.0,3.0,0.0,0.0,0,0,53.0,0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,53.0,11.27659574468085,5.0,1.0,0.2727272727272727,0.0,0.0004773269689737,0.0379474940334128,0,2094,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
523,0,159,185.0,185,185,0.0,16.0,16.0,5.0,8.0,4.0,2.0,0.0,0,159,64.0,0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,64.0,15.6734693877551,5.0,1.0,0.4444444444444444,0.0125,0.0004789272030651,0.0380747126436781,0,2087,1,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1
527,1,159,22.0,22,22,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,10.0,7.317073170731708,2.0,1.0,0.0,0.0,0.0004775549188156,0.0379656160458452,0,2093,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0,0
524,0,159,230.0,230,230,0.0,18.0,18.0,4.0,10.0,2.0,0.0,2.0,159,318,72.0,1,1.0,1.0,0.0,0.0,0.0,0.0,159.0,72.0,14.896551724137929,4.0,1.0,0.1818181818181818,0.0,0.0004786979415988,0.0380564863571086,0,2088,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1
519,0,159,272.0,272,272,0.0,27.0,27.0,5.0,18.0,4.0,0.0,0.0,159,477,105.0,1,1.0,0.0,0.0,1.0,0.0,0.0,159.0,105.0,18.97590361445783,5.0,1.0,0.2105263157894736,0.0,0.0004723665564478,0.0375531412376003,0,2116,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,1,1
520,0,159,238.0,238,238,0.0,12.0,12.0,5.0,9.0,1.0,0.0,1.0,0,159,43.0,0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,43.0,8.657718120805368,5.0,1.0,0.1,0.0,0.0004723665564478,0.0375531412376003,0,2116,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0
541,1,158,39.0,39,39,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0,0,14.0,0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,14.0,8.484848484848484,2.0,1.0,0.3333333333333333,0.0,0.0004885197850512,0.0385930630190522,0,2046,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0
534,0,158,231.0,231,231,0.0,17.0,17.0,5.0,7.0,5.0,0.0,4.0,0,0,56.0,0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,56.0,11.54639175257732,5.0,1.0,0.625,0.0,0.0004819277108433,0.0380722891566265,0,2074,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
537,1,158,35.0,35,35,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0,0,11.0,0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,11.0,6.947368421052631,2.0,1.0,0.0,0.0,0.0004842615012106,0.0382566585956416,0,2064,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
538,0,158,190.0,190,190,0.0,12.0,12.0,5.0,8.0,1.0,2.0,0.0,0,158,51.0,0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,51.0,12.240000000000002,5.0,1.0,0.1111111111111111,0.0125786163522012,0.0004873294346978,0.0384990253411306,0,2051,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0
533,1,158,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0004847309743092,0.0382937469704314,0,2062,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
542,1,158,94.0,94,94,0.0,7.0,7.0,5.0,6.0,1.0,0.0,0.0,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,32.0,12.467532467532468,5.0,1.0,0.1428571428571428,0.0,0.0004892367906066,0.0386497064579256,0,2043,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,0,0
532,0,158,230.0,230,230,0.0,19.0,19.0,5.0,8.0,1.0,2.0,4.0,0,158,58.0,0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,58.0,11.999999999999998,5.0,1.0,0.1111111111111111,0.0125786163522012,0.0004798464491362,0.0379078694817658,0,2083,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0
