user_id,total_sessions,avg_session_duration,min_session_duration,max_session_duration,std_session_duration,avg_events_per_session,avg_pages_per_session,avg_categories_diversity,avg_article_views,avg_article_clicks,avg_video_plays,avg_searches,total_newsletter_signups,total_ad_clicks,avg_engagement_score,has_newsletter,newsletter_signup_rate,brand_bild_ratio,brand_welt_ratio,brand_bi_ratio,brand_politico_ratio,brand_sport_bild_ratio,session_frequency,engagement_per_session,engagement_per_minute,content_diversity_score,brand_loyalty_score,click_through_rate,video_engagement_rate,recency_score,activity_score,days_active,days_since_last_session,active_today,active_last_7_days,active_last_30_days,subscription_enterprise,subscription_free,subscription_premium,subscription_pro,segment_casual,segment_engaged,segment_new_visitor,segment_power_user,segment_returning,segment_subscriber,device_app,device_desktop,device_mobile,device_smart_tv,device_tablet,country_AT,country_AU,country_CH,country_DE,country_EU,country_FR,country_UK,country_US,churned,converted,high_value_conversion
602,152,15.0,15,15,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0,10.0,0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,10.0,8.0,2.0,1.0,0.0,0.0,0.0005291005291005291,0.04021164021164021,0,1889,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0
592,152,176.0,176,176,0.0,14.0,14.0,4.0,4.0,1.0,1.0,2.0,304,0,78.0,1,2.0,0.0,0.0,1.0,0.0,0.0,152.0,78.0,19.830508474576273,4.0,1.0,0.2,0.006535947712418301,0.0005200208008320333,0.03952158086323453,0,1922,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1
603,152,29.0,29,29,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,10.0,6.741573033707865,2.0,1.0,0.0,0.0,0.000526592943654555,0.04002106371774618,0,1898,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1,0,0
596,152,55.0,55,55,0.0,6.0,6.0,3.0,4.0,1.0,0.0,0.0,152,0,43.0,1,1.0,0.0,0.0,0.0,0.0,1.0,152.0,43.0,22.434782608695652,3.0,1.0,0.2,0.0,0.0005205622071837585,0.03956272774596564,0,1920,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1,1
599,152,171.0,171,171,0.0,10.0,10.0,4.0,7.0,1.0,0.0,0.0,0,152,35.0,0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,35.0,9.09090909090909,4.0,1.0,0.125,0.0,0.0005260389268805891,0.039978958442924775,0,1900,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0
600,152,129.0,129,129,0.0,7.0,7.0,4.0,3.0,1.0,1.0,1.0,152,0,49.0,1,1.0,0.0,0.0,0.0,0.0,1.0,152.0,49.0,15.555555555555555,4.0,1.0,0.25,0.006535947712418301,0.0005230125523012552,0.0397489539748954,0,1911,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,1,1
595,152,140.0,140,140,0.0,11.0,11.0,5.0,6.0,3.0,2.0,0.0,0,0,52.0,0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,52.0,15.6,5.0,1.0,0.42857142857142855,0.013071895424836602,0.0005227391531625719,0.03972817564035546,0,1912,1,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
604,152,72.0,72,72,0.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0,0,31.0,0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,31.0,14.09090909090909,4.0,1.0,0.5,0.006535947712418301,0.0005274261603375527,0.040084388185654005,0,1895,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
615,151,285.0,285,285,0.0,23.0,23.0,5.0,13.0,2.0,2.0,2.0,0,151,75.0,0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,75.0,13.043478260869565,5.0,1.0,0.14285714285714285,0.013157894736842105,0.0005370569280343716,0.04054779806659506,0,1861,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1
616,151,27.0,27,27,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0,0,12.0,0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,12.0,8.275862068965518,1.0,1.0,0.3333333333333333,0.0,0.000536480686695279,0.04050429184549356,0,1863,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0
611,151,149.0,149,149,0.0,11.0,11.0,5.0,5.0,1.0,1.0,1.0,151,0,59.0,1,1.0,1.0,0.0,0.0,0.0,0.0,151.0,59.0,16.9377990430622,5.0,1.0,0.16666666666666666,0.006578947368421052,0.0005271481286241434,0.03979968371112283,0,1896,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,1
620,151,29.0,29,29,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0,0,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,16.0,10.786516853932584,3.0,1.0,0.3333333333333333,0.0,0.0005382131324004305,0.040635091496232505,0,1857,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
608,151,139.0,139,139,0.0,8.0,8.0,4.0,3.0,1.0,2.0,1.0,0,151,35.0,0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,35.0,10.552763819095476,4.0,1.0,0.25,0.013157894736842105,0.0005277044854881266,0.03984168865435356,0,1894,1,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0
619,151,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0005385029617662897,0.04065697361335487,0,1856,1,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0
612,151,272.0,272,272,0.0,19.0,19.0,5.0,14.0,3.0,1.0,0.0,0,151,71.0,0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,71.0,12.831325301204819,5.0,1.0,0.2,0.006578947368421052,0.0005277044854881266,0.03984168865435356,0,1894,1,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,1
607,151,90.0,90,90,0.0,5.0,5.0,3.0,2.0,2.0,1.0,0.0,0,0,26.0,0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,26.0,10.4,3.0,1.0,0.6666666666666666,0.006578947368421052,0.0005324813631522897,0.040202342917997874,0,1877,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0
609,151,280.0,280,280,0.0,18.0,18.0,5.0,12.0,3.0,1.0,1.0,0,151,66.0,0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,66.0,11.647058823529411,5.0,1.0,0.23076923076923078,0.006578947368421052,0.0005307855626326964,0.040074309978768576,0,1883,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,1
613,151,176.0,176,176,0.0,13.0,13.0,5.0,9.0,1.0,1.0,1.0,0,151,49.0,0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,49.0,12.45762711864407,5.0,1.0,0.1,0.006578947368421052,0.0005350454788657035,0.040395933654360616,0,1868,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0
618,151,52.0,52,52,0.0,6.0,6.0,4.0,1.0,2.0,0.0,1.0,151,151,42.0,1,1.0,0.0,0.0,1.0,0.0,0.0,151.0,42.0,22.5,4.0,1.0,1.0,0.0,0.0005387931034482759,0.04067887931034483,0,1855,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1,1
617,151,201.0,201,201,0.0,14.0,14.0,5.0,8.0,2.0,0.0,1.0,0,151,46.0,0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,46.0,10.574712643678161,5.0,1.0,0.2222222222222222,0.0,0.0005373455131649651,0.04056958624395487,0,1860,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0
614,151,60.0,60,60,0.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,0,302,20.0,0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,20.0,10.0,4.0,1.0,0.3333333333333333,0.0,0.0005341880341880342,0.040331196581196584,0,1871,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0,0
610,151,160.0,160,160,0.0,14.0,14.0,5.0,7.0,3.0,0.0,3.0,0,151,47.0,0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,47.0,12.818181818181818,5.0,1.0,0.375,0.0,0.0005282620179609086,0.0398837823560486,0,1892,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
623,150,280.0,280,280,0.0,19.0,19.0,5.0,13.0,0.0,2.0,2.0,150,150,85.0,1,1.0,0.0,0.0,0.0,0.0,1.0,150.0,85.0,15.0,5.0,1.0,0.0,0.013245033112582781,0.0005417118093174431,0.04062838569880823,0,1845,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1
632,150,199.0,199,199,0.0,17.0,17.0,4.0,8.0,3.0,0.0,0.0,150,300,70.0,1,1.0,0.0,0.0,0.0,1.0,0.0,150.0,70.0,16.216216216216218,4.0,1.0,0.3333333333333333,0.0,0.0005491488193300384,0.04118616144975289,0,1820,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1,1
631,150,73.0,73,73,0.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,150,150,42.0,1,1.0,0.0,0.0,0.0,1.0,0.0,150.0,42.0,18.94736842105263,4.0,1.0,0.0,0.0,0.0005414185165132648,0.040606388738494856,0,1846,1,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1
627,150,184.0,184,184,0.0,16.0,16.0,5.0,10.0,2.0,2.0,0.0,0,0,62.0,0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,62.0,15.245901639344263,5.0,1.0,0.18181818181818182,0.013245033112582781,0.0005452562704471102,0.04089422028353326,0,1833,1,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,1
624,150,171.0,171,171,0.0,9.0,9.0,4.0,7.0,1.0,1.0,0.0,0,0,39.0,0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,39.0,10.12987012987013,4.0,1.0,0.125,0.006622516556291391,0.0005367686527106817,0.040257648953301126,0,1862,1,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0
628,150,218.0,218,218,0.0,14.0,14.0,5.0,10.0,1.0,0.0,2.0,0,0,47.0,0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,47.0,10.143884892086332,5.0,1.0,0.09090909090909091,0.0,0.0005393743257820927,0.040453074433656956,0,1853,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
625,150,53.0,53,53,0.0,5.0,5.0,3.0,3.0,1.0,0.0,0.0,0,0,20.0,0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,20.0,10.619469026548673,3.0,1.0,0.25,0.0,0.0005382131324004305,0.04036598493003229,0,1857,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,0,0
634,150,138.18,16,139,10.00937560490168,8.96,8.96,4.986666666666666,5.973333333333334,1.9933333333333334,0.0,0.0,0,0,36.86,0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,36.86,11.159551922494702,4.986666666666666,1.0,0.2858508604206501,0.0,0.000547645125958379,0.04107338444687842,0,1825,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
629,150,121.0,121,121,0.0,9.0,9.0,4.0,7.0,1.0,0.0,0.0,0,0,34.0,0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,34.0,11.2707182320442,4.0,1.0,0.125,0.0,0.0005458515283842794,0.04093886462882096,0,1831,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
630,150,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5.0,0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0005488474204171241,0.041163556531284305,0,1821,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0
633,150,23.0,23,23,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,150.0,8.0,5.783132530120482,1.0,1.0,0.0,0.0,0.0005431830526887561,0.04073872895165671,0,1840,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0,0
626,150,124.0,124,124,0.0,10.0,10.0,5.0,6.0,2.0,0.0,0.0,0,0,38.0,0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,38.0,12.391304347826086,5.0,1.0,0.2857142857142857,0.0,0.0005455537370430987,0.0409165302782324,0,1832,1,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
622,150,172.0,172,172,0.0,12.0,12.0,5.0,6.0,3.0,0.0,0.0,0,150,43.0,0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,43.0,11.120689655172415,5.0,1.0,0.42857142857142855,0.0,0.0005405405405405405,0.04054054054054054,0,1849,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
621,150,232.0,232,232,0.0,17.0,17.0,5.0,7.0,4.0,2.0,1.0,150,0,83.0,1,1.0,0.0,1.0,0.0,0.0,0.0,150.0,83.0,17.054794520547944,5.0,1.0,0.5,0.013245033112582781,0.0005353319057815846,0.04014989293361885,0,1867,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1,1
641,149,61.0,61,61,0.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,149,15.0,0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,15.0,7.43801652892562,3.0,1.0,0.5,0.0,0.0005537098560354374,0.041251384274640084,0,1805,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0
645,149,87.0,87,87,0.0,6.0,6.0,3.0,4.0,1.0,1.0,0.0,0,0,28.0,0,0.0,0.0,0.0,1.0,0.0,0.0,149.0,28.0,11.428571428571427,3.0,1.0,0.2,0.006666666666666667,0.0005564830272676684,0.04145798553144129,0,1796,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0
650,149,209.0,209,209,0.0,11.0,11.0,5.0,4.0,2.0,2.0,2.0,0,0,45.0,0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,45.0,10.03717472118959,5.0,1.0,0.4,0.013333333333333334,0.0005580357142857143,0.04157366071428571,0,1791,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0
649,149,46.0,46,46,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,15.0,0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,15.0,8.49056603773585,3.0,1.0,0.0,0.0,0.0005546311702717693,0.041320022185246816,0,1802,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0
646,149,118.0,118,118,0.0,10.0,10.0,5.0,6.0,0.0,0.0,1.0,149,0,52.0,1,1.0,1.0,0.0,0.0,0.0,0.0,149.0,52.0,17.528089887640448,5.0,1.0,0.0,0.0,0.0005509641873278236,0.04104683195592286,0,1814,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,1,1
642,149,128.0,128,128,0.0,8.0,8.0,5.0,7.0,0.0,0.0,1.0,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,32.0,10.212765957446809,5.0,1.0,0.0,0.0,0.0005482456140350877,0.04084429824561403,0,1823,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0
636,149,59.0,59,59,0.0,5.0,5.0,5.0,1.0,3.0,0.0,0.0,0,149,26.0,0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,26.0,13.109243697478991,5.0,1.0,1.5,0.0,0.0005461496450027307,0.04068814855270344,0,1830,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0
639,149,14.0,14,14,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,11.0,0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,11.0,8.91891891891892,1.0,1.0,0.0,0.006666666666666667,0.0005470459518599562,0.040754923413566735,0,1827,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1,0,0
635,149,50.0,50,50,0.0,5.0,5.0,3.0,3.0,0.0,1.0,0.0,0,0,22.0,0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,22.0,11.999999999999998,3.0,1.0,0.0,0.006666666666666667,0.0005488474204171241,0.040889132821075744,0,1821,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
638,149,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5.0,0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0005521811154058532,0.04113749309773606,0,1810,1,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
637,149,230.0,230,230,0.0,19.0,19.0,5.0,11.0,3.0,1.0,1.0,0,149,65.0,0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,65.0,13.448275862068964,5.0,1.0,0.25,0.006666666666666667,0.0005515719801434088,0.041092112520683954,0,1812,1,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,1
647,149,104.0,104,104,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,0,0,24.0,0,0.0,0.0,0.0,1.0,0.0,0.0,149.0,24.0,8.78048780487805,3.0,1.0,0.0,0.0,0.0005506607929515419,0.041024229074889874,0,1815,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0,0
648,149,29.0,29,29,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0,0,13.0,0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,13.0,8.764044943820224,2.0,1.0,0.0,0.006666666666666667,0.0005561735261401557,0.0414349276974416,0,1797,1,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
643,149,69.0,69,69,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0,0,23.0,0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,23.0,10.697674418604652,4.0,1.0,0.0,0.0,0.0005534034311012728,0.041228555617044825,0,1806,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
652,149,287.2684563758389,31,289,21.06513735324757,18.899328859060404,18.899328859060404,4.993288590604027,10.93288590604027,1.9932885906040267,0.9932885906040269,1.0,148,148,81.56375838926175,1,0.9932885906040269,0.0,0.0,0.0,0.0,1.0,149.0,81.56375838926175,14.092340992984559,4.993288590604027,1.0,0.1670416197975253,0.006621923937360179,0.0005543237250554324,0.04129711751662971,0,1803,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,1
640,149,290.0,290,290,0.0,15.0,15.0,5.0,6.0,3.0,2.0,0.0,149,298,76.0,1,1.0,0.0,0.0,1.0,0.0,0.0,149.0,76.0,13.028571428571428,5.0,1.0,0.42857142857142855,0.013333333333333334,0.0005458515283842794,0.04066593886462882,0,1831,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1,1
651,149,84.0,84,84,0.0,7.0,7.0,4.0,6.0,0.0,0.0,0.0,0,149,27.0,0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,27.0,11.25,4.0,1.0,0.0,0.0,0.0005546311702717693,0.041320022185246816,0,1802,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0
644,149,152.0,152,152,0.0,12.0,12.0,4.0,7.0,3.0,0.0,0.0,0,298,43.0,0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,43.0,12.169811320754718,4.0,1.0,0.375,0.0,0.0005506607929515419,0.041024229074889874,0,1815,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
654,148,94.0,94,94,0.0,7.0,7.0,4.0,6.0,0.0,0.0,0.0,0,148,27.0,0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,27.0,10.51948051948052,4.0,1.0,0.0,0.0,0.0005555555555555556,0.04111111111111111,0,1799,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0,0
653,148,200.0,200,200,0.0,14.0,14.0,5.0,10.0,3.0,0.0,1.0,0,0,53.0,0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,53.0,12.23076923076923,5.0,1.0,0.2727272727272727,0.0,0.0005599104143337066,0.04143337066069429,0,1785,1,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0
657,148,74.0,74,74,0.0,6.0,6.0,4.0,5.0,1.0,0.0,0.0,0,0,27.0,0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,27.0,12.08955223880597,4.0,1.0,0.16666666666666666,0.0,0.0005586592178770949,0.041340782122905026,0,1789,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0
661,148,57.0,57,57,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,15.0,7.6923076923076925,2.0,1.0,1.0,0.0,0.0005636978579481398,0.04171364148816234,0,1773,1,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
662,148,64.0,64,64,0.0,6.0,6.0,4.0,1.0,0.0,0.0,4.0,0,148,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,16.0,7.741935483870969,4.0,1.0,0.0,0.0,0.0005608524957936063,0.04150308468872686,0,1782,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0
658,148,176.0,176,176,0.0,10.0,10.0,4.0,6.0,2.0,1.0,0.0,0,148,41.0,0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,41.0,10.423728813559322,4.0,1.0,0.2857142857142857,0.006711409395973154,0.0005614823133071309,0.041549691184727684,0,1780,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0
664,148,176.0,176,176,0.0,14.0,14.0,5.0,11.0,1.0,1.0,0.0,0,148,54.0,0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,54.0,13.728813559322035,5.0,1.0,0.08333333333333333,0.006711409395973154,0.000564652738565782,0.04178430265386787,0,1770,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0
663,148,242.0,242,242,0.0,18.0,18.0,5.0,13.0,1.0,2.0,2.0,0,0,67.0,0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,67.0,13.311258278145695,5.0,1.0,0.07142857142857142,0.013422818791946308,0.0005611672278338945,0.0415263748597082,0,1781,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,1
659,148,269.0,269,269,0.0,17.0,17.0,5.0,13.0,2.0,0.0,0.0,0,148,59.0,0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,59.0,10.759878419452887,5.0,1.0,0.14285714285714285,0.0,0.0005608524957936063,0.04150308468872686,0,1782,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,0
656,148,273.0,273,273,0.0,19.0,19.0,5.0,11.0,3.0,0.0,2.0,0,148,60.0,0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,60.0,10.81081081081081,5.0,1.0,0.25,0.0,0.0005599104143337066,0.04143337066069429,0,1785,1,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1
660,148,79.0,79,79,0.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0,0,0,18.0,0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,18.0,7.769784172661871,2.0,1.0,0.25,0.0,0.0005621135469364812,0.041596402473299605,0,1778,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
655,148,270.0,270,270,0.0,19.0,19.0,5.0,11.0,2.0,1.0,1.0,148,148,82.0,1,1.0,0.0,0.0,1.0,0.0,0.0,148.0,82.0,14.909090909090908,5.0,1.0,0.16666666666666666,0.006711409395973154,0.0005580357142857143,0.041294642857142856,0,1791,1,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,1
670,147,111.0,111,111,0.0,7.0,7.0,4.0,5.0,2.0,0.0,0.0,0,0,31.0,0,0.0,0.0,0.0,1.0,0.0,0.0,147.0,31.0,10.87719298245614,4.0,1.0,0.3333333333333333,0.0,0.0005704506560182544,0.0419281232173417,0,1752,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0
666,147,178.0,178,178,0.0,12.0,12.0,5.0,5.0,1.0,1.0,1.0,147,147,60.0,1,1.0,0.0,1.0,0.0,0.0,0.0,147.0,60.0,15.126050420168067,5.0,1.0,0.16666666666666666,0.006756756756756757,0.0005704506560182544,0.0419281232173417,0,1752,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1,1,1
